18,24,0,3,4,7,0,0,0,0,2,0,1,0,1,0,0,1,1,4,5,0,0,1,0,0,0,2,1,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,292,66,22,66,12,64,25,34,8,498,7,56,21,136,29,1,21,37,4,10,0,30,17,97,3,2,9,15,29,92,20,24,67,0,9,4,7,10,24,6,48,12,32,15,2,3,42,5,2,36,11,0,4,6,29,8,8,44,16,6,9,12,91,14,38,15,3,13,4,2,7,7,2,8,5,46,8,1,3,2,2,19,14,9,10,44,7,2,4,2,4,3,2,4,5,0,8,2,11,13,2,15,9,0,2,9,3,6,0,0,0,4,6,2,12,6,14,1,3,7,51,0,2,2,0,5,7,1,0,1,3,3,0,1,6
77,293,54,2,67,8,68,13,7,5,2402,37,10,141,86,25,1,8,8,10,9,8,24,8,223,0,4,20,9,11,197,19,2,104,37,4,0,6,14,4,8,77,17,32,4,1,32,29,2,1,23,4,0,1,21,7,30,25,21,41,28,3,6,225,14,29,83,0,7,32,5,15,6,90,1,1,13,19,0,92,0,0,18,35,21,64,439,0,29,2,7,57,6,27,1,53,0,11,3,0,10,3,1,20,10,7,12,3,0,3,14,6,15,12,1,8,0,3,1,67,2,9,0,3,1,0,1,3,3,3,0,10,2,1,3,5
5,19,11,36,0,3,3,2,1,0,2,5,2,0,0,0,4,5,8,1,0,2,0,0,4,2,3,4,0,0,3,0,0,0,9,1,1,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,510,0,2,0,2,0,52,1,0,0,0,201,0,2,0,308,1,13,0,11,1,0,175,0,1,9,0,0,103,0,0,0,2,0,3,0,2,19,0,0,0,0,0,0,0,0,511,14,32,0,35,184,76,0,0,3,0,0,0,7,15,0,0,0,0,0,2,0,4,3,11,4,5,12,0,0,0,0,5,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,1,0,12,0,0,7,0,0,1,4,0,0,0,41,0,2,1,0,0,0,7,0,0,0,199,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0
85,1191,8,53,0,0,3,19,2,14,547,2,752,0,4,115,3,5,39,16,13,1,2,265,69,1,0,8,1,394,842,0,1,23,0,8,0,1,181,0,6,3,7,17,33,0,1,3484,503,139,1,1,1,1,3,79,21,1,1,12,1,9,0,34,19,12,0,0,5,4,2,2,1,2,557,5,1,2,8,0,0,1,1,0,0,17,2,1,3,244,0,0,90,0,6,0,0,0,3,1,0,1,1,8,202,2,4,9,7,0,0,425,0,6,5,0,3,1,0,44,8,1,1,0,123,0,9,1,0,1,1,307,2,1,0,4
4,0,16,2,0,5,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,20,8,3,11,6,16,4,28,2,602,3,5,15,68,50,0,1,17,4,3,12,10,0,506,5,12,2,0,2,49,0,16,81,1,4,0,0,1,0,6,13,43,88,0,1,1,1,1,0,15,0,0,0,29,0,0,0,0,28,0,2,0,502,1,3,5,4,5,0,0,3,0,0,0,0,0,7,0,0,0,0,0,2,2,15,11,0,0,0,0,0,0,0,0,3,0,0,1,0,2,0,0,228,0,1,2,3,0,0,0,0,0,0,1,0,0,0,31,1,0,37,0,1,0,0,2,1,0,0,1,1,0,0,0,0
46,0,3,0,14,35,5,6,18,0,0,2,0,13,11,12,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,34839,1,0,0,0,0,1,0,35658,4679,0,7,3,0,0,0,1,56085,3,6127,0,1,0,17562,0,0,0,0,1,17811,2,0,1,0,0,0,0,0,0,0,2,1137,1,2790,0,1,0,0,0,0,0,0,0,0,3,7100,0,0,0,50,39585,0,3,0,1,2,1565,0,0,1175,5,74,2,0,0,0,0,0,2,0,0,0,0,0,44264,0,1,2,0,867,470,1,0,31868,0,0,0,2,0,0,0,142,0,0,2,0,11576,41978,0,0,1,1,1,1325,1,1,1,0,35321,0,0,0,1,1,1,0,0,1,1,2426,1,0,1,0,3
11,14,11,9,4,1,4,1,1,2,0,1,0,0,1,0,1,1,1,0,0,0,0,0,3,0,0,0,1,0,1,1,1,1,2,1,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,886,0,2,0,0,0,63,0,0,0,0,237,0,0,0,318,1,17,0,3,0,0,199,0,0,12,0,0,94,0,0,0,0,0,7,1,0,27,0,0,0,0,0,0,0,0,230,15,52,0,34,156,82,0,0,3,0,0,0,8,21,0,0,0,0,0,8,0,0,3,8,5,14,3,0,0,0,0,4,0,1,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,5,0,0,5,0,0,2,3,0,0,0,36,0,0,2,0,0,0,0,0,0,0,72,0,0,0,0,4,0,0,3,3,0,1,0,0,0,0
0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,1,1,7,0,0,0,0,0,296,0,0,1,0,0,1,0,0,1,1,0,0,0,19,0,0,0,1,0,212,0,0,1,1,1,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,28,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,5,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,2463,81,75,72,10,2,133,27,43,1077,4,2998,137,382,43,16,14,330,30,86,23,18,65,455,4,14,31,7,506,316,22,11,214,2,16,7,1,45,70,76,429,24,210,55,0,17,158,63,18,13,201,6,4,38,176,479,2,31,23,233,33,46,251,33,44,52,4,32,54,21,23,299,17,16,54,111,30,20,106,2,14,29,8,76,47,151,18,26,11,13,61,41,4,15,100,1,15,42,0,50,188,20,32,38,33,17,17,11,25,34,28,59,16,14,229,29,25,10,34,28,85,0,8,5,4,21,12,23,9,10,24,14,8,7,161
198,0,470,32,64,134,290,0,30,1,0,142,0,44,4,32,0,0,0,0,0,18,76,0,0,1,10,0,0,0,1,0,0,0,3,34,38,9,6,16,0,13,0,0,16,0,10,0,0,0,1,0,0,0,0,16,2,34,41,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,10,21,3,6,27,19,0,0,0,1,0,1,0,1,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,2,100,0,0,3,1,0,3,12,0,1,0,1,1,1,1,6,0,1,0,0,4,7,2,1,0,0,2,4,1,1,4,0,0,1,0,1,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,2,0,2,0,3,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,1,2,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
0,763,3,5,1,0,4,1,0,1,213,0,5,5,0,0,1,0,0,4,1,0,0,4,73,0,0,2,0,0,0,2,0,57,1,1,0,0,0,0,3,2,9,0,1,0,1,18,0,0,0,1,0,0,0,10,0,1,0,180,0,0,0,48,77,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,41,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,21,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0
20,2,1,0,3,0,0,3,6,0,0,0,12,0,1,1,0,0,8,1,0,2,2,0,0,0,0,0,0,0,0,0,13,0,2,0,1,0,2,4,8,2,0,114,0,0,0,0,0,1,1,0,0,0,8,0,1,0,0,0,0,5,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1,5,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,6,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,5,2,1,11,1,0,0,3,0,0,1,1,0,1,2,8,0,0,1,0,0,2,0,0,16,1,1,0,0,5,0,0,2,0,0,3,0,1,0,0,0,0,0,4,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
47,120,11,75,37,489,69,9,32,6,12,24,6,82,27,19,83,4966,13,4,9,7,10,82,3,8,51,62,75,4,1,5,20,0,1,3,6,57,15,1,0,10,130,4,8,417,9,1,3,6,12,0,46,129,5,3,4,44,4,0,7,0,101,0,9,1,6,1,0,6,0,33,5,13,4,0,6,0,1,17,113,3,6,3,8,0,0,5,9,7,6,11,0,5,0,5,8,0,13,21432,2,9,0,0,2,20,0,0,0,1,2,1,0,0,2,0,4,0,0,0,0,0,181,4,6,0,0,0,7,11,21,7,4,11,1,0
141,498,36,31,49,19,65,54,37,10,740,3,153,64,87,22,8,26,72,14,20,0,44,38,179,19,37,5,2,58,145,37,11,116,6,30,1,8,18,10,24,63,16,57,31,3,20,54,4,9,24,14,1,12,6,110,21,2,20,28,6,25,49,117,55,67,34,6,38,6,3,6,3,20,11,13,22,15,0,3,1,13,9,9,9,17,70,7,5,5,4,4,11,5,7,8,0,11,14,3,5,4,48,13,3,6,16,6,8,2,5,1,3,11,4,65,2,19,10,10,14,19,0,3,2,2,19,9,2,5,1,10,3,2,2,9
0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,11,1,3,7,49,6,3,2,2,0,8,0,0,1,1,1,0,0,2,0,5,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,71,0,0,1,6,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,765,45,44,42,13,9,46,70,38,890,13,125,29,95,51,10,31,127,23,44,7,11,17,509,14,7,11,5,59,250,29,41,127,8,5,1,3,46,12,17,21,5,37,27,1,10,150,7,3,21,16,0,3,17,109,33,4,21,24,30,16,2,120,20,25,19,4,9,7,8,16,16,6,26,17,16,12,7,7,7,7,8,16,5,34,67,5,10,3,1,3,8,4,8,1,0,11,7,3,4,18,6,48,10,11,10,24,7,3,3,9,27,10,10,29,9,1,2,10,5,14,0,1,4,1,13,6,4,4,3,8,66,5,3,28
29,166,10,11,1,9,7,1,8,3,11,0,1,1,3,0,3,9,5,1,9,3,3,1,8,0,32,0,4,2,10,12,0,17,0,0,0,0,0,3,0,0,2,1,0,1,0,3,1,0,0,0,0,0,0,86,0,5,0,2,0,0,0,4,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,29,11,59,3,0,1,5,6,5,0,0,16,3,5,4,1,1,19,5,2,5,1,2,1,1,0,0,0,5,1,0,14,1,5,0,3,0,3,1,8,6,1,64,1,0,0,0,0,2,2,0,1,0,0,0,0,0,3,0,0,1,0,0,0,2,2,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0
171,1303,44,26,103,5,16,94,30,15,1907,21,290,67,130,64,17,16,152,51,97,5,19,65,623,5,11,20,10,133,351,39,21,339,6,32,4,2,19,6,42,69,97,69,49,5,20,293,15,16,28,36,0,5,27,30,58,6,46,161,23,98,11,258,67,230,27,8,128,15,19,46,18,16,87,45,37,98,3,18,3,30,15,17,29,62,121,27,4,15,9,12,30,8,14,13,0,20,49,6,25,32,46,29,8,41,29,27,28,2,3,10,16,17,4,58,18,61,3,45,25,48,0,16,10,3,79,26,9,29,13,32,21,23,1,23
